3	12	1	1	0	[63, 1]
38	32	2964	47	34	[3, 1]
65	27	1723	19	8	[9, 7]
75	22	1637	5	2	[3, 1]
6	47	2275	9	5	[3, 1]
1	37	1365	3	1	[3, 1]
50	37	2483	33	20	[3, 1]
77	2	2935	60	43	[63, 1]
58	22	527	31	4	[9, 7]
74	42	3079	4	3	[3, 1]
14	37	1699	41	17	[3, 1]
18	7	1767	51	22	[3, 1]
39	32	1962	48	23	[63, 1]
29	22	3396	41	34	[3, 1]
11	17	1829	56	25	[3, 1]
34	32	1092	15	4	[3, 1]
5	32	667	43	7	[9, 7]
63	27	873	61	13	[63, 1]
61	32	39	63	1	[3, 1]
52	7	181	45	2	[3, 1]
59	22	1995	39	19	[3, 1]
33	17	3430	43	36	[9, 7]
69	12	3185	9	7	[3, 1]
30	27	470	61	7	[63, 1]
62	22	3966	63	61	[3, 1]
44	22	2051	2	1	[3, 1]
45	32	487	42	5	[9, 7]
19	27	2231	11	6	[3, 1]
36	47	3142	43	33	[9, 7]
9	7	732	28	5	[3, 1]
7	42	1536	8	3	[3, 1]
35	12	854	24	5	[63, 1]
26	17	1035	63	16	[3, 1]
77	7	1806	59	26	[3, 1]
22	17	3761	49	45	[63, 1]
27	32	85	48	1	[63, 1]
73	27	4052	63	62	[3, 1]
13	37	2328	44	25	[3, 1]
25	12	2882	27	19	[3, 1]
15	22	270	61	4	[63, 1]
67	17	2284	52	29	[3, 1]
10	27	0	0	0	[0, 0]
16	2	720	57	10	[3, 1]
42	7	2075	63	32	[3, 1]
4	27	2389	12	7	[63, 1]
17	27	2394	53	31	[3, 1]
51	32	3362	39	32	[3, 1]
71	2	3336	27	22	[3, 1]
25	27	195	21	1	[3, 1]
13	47	742	11	2	[3, 1]
4	2	810	61	12	[63, 1]
37	27	419	49	5	[63, 1]
51	22	3257	44	35	[3, 1]
12	32	1598	41	16	[3, 1]
12	17	1109	48	13	[63, 1]
65	47	3316	21	17	[3, 1]
55	2	446	46	5	[3, 1]
2	12	855	24	5	[63, 1]
46	12	2877	47	33	[3, 1]
32	7	916	58	13	[3, 1]
57	17	2142	44	23	[3, 1]
76	37	1699	41	17	[3, 1]
58	37	620	33	5	[3, 1]
0	12	2048	2	1	[3, 1]
21	47	2902	24	17	[63, 1]
55	12	3416	6	5	[9, 7]
28	22	1398	41	14	[3, 1]
41	2	904	59	13	[3, 1]
43	37	1570	60	23	[63, 1]
40	17	3674	29	26	[3, 1]
34	27	2200	54	29	[9, 7]
54	12	2015	63	31	[3, 1]
20	32	2871	57	40	[3, 1]
77	47	4049	63	62	[3, 1]
23	17	3277	5	4	[3, 1]
56	27	211	58	3	[3, 1]
3	17	171	24	1	[63, 1]
70	7	2119	29	15	[3, 1]
65	42	2270	56	31	[3, 1]
67	27	1269	42	13	[9, 7]
46	42	120	34	1	[3, 1]
66	32	305	27	2	[3, 1]
49	27	3761	49	45	[63, 1]
51	17	1755	7	3	[9, 7]
70	12	360	57	5	[3, 1]
47	42	2931	60	43	[63, 1]
18	17	1851	31	14	[9, 7]
47	27	898	41	9	[3, 1]
74	2	3499	48	41	[63, 1]
35	37	2109	33	17	[3, 1]
76	27	1707	12	5	[63, 1]
74	12	2182	62	33	[3, 1]
53	22	467	35	4	[3, 1]
39	27	4063	63	62	[3, 1]
6	7	1668	27	11	[3, 1]
61	27	3058	63	47	[3, 1]
8	37	625	59	9	[3, 1]
14	12	3295	46	37	[3, 1]
31	47	280	44	3	[3, 1]
1	17	2731	3	2	[3, 1]
45	22	1723	19	8	[9, 7]
72	2	841	39	8	[3, 1]
38	12	1778	53	23	[3, 1]
20	12	2476	43	26	[9, 7]
40	42	1464	14	5	[3, 1]
40	7	4077	1	1	[63, 1]
4	47	3019	19	14	[9, 7]
57	32	3073	4	3	[3, 1]
54	37	2078	63	32	[3, 1]
27	22	4067	1	1	[63, 1]
64	42	1213	27	8	[3, 1]
55	22	157	26	1	[3, 1]
22	27	2952	43	31	[9, 7]
31	37	325	63	5	[3, 1]
10	37	1653	57	23	[3, 1]
19	47	808	61	12	[63, 1]
69	17	2606	11	7	[3, 1]
48	22	2308	55	31	[9, 7]
13	7	1061	27	7	[3, 1]
43	42	3979	35	34	[3, 1]
28	42	957	30	7	[9, 7]
1	22	683	6	1	[9, 7]
40	32	198	62	3	[3, 1]
3	22	3756	12	11	[63, 1]
34	7	974	21	5	[3, 1]
39	37	2035	2	1	[3, 1]
51	27	1315	53	17	[3, 1]
72	17	2303	16	9	[3, 1]
77	32	747	11	2	[3, 1]
75	32	1155	39	11	[3, 1]
63	2	665	37	6	[63, 1]
6	12	2080	63	32	[3, 1]
49	2	3102	33	25	[3, 1]
59	17	2358	33	19	[3, 1]
77	22	424	29	3	[3, 1]
55	32	1607	51	20	[3, 1]
12	12	2481	33	20	[3, 1]
23	47	847	29	6	[3, 1]
25	22	1090	15	4	[3, 1]
33	27	792	31	6	[9, 7]
77	17	1207	61	18	[63, 1]
77	42	2612	58	37	[3, 1]
9	22	3844	49	46	[63, 1]
65	37	3130	55	42	[9, 7]
51	12	1487	11	4	[3, 1]
25	7	1393	50	17	[3, 1]
77	12	1058	31	8	[9, 7]
77	37	117	35	1	[3, 1]
2	42	2040	2	1	[3, 1]
57	12	2041	2	1	[3, 1]
51	47	1645	5	2	[3, 1]
13	42	1733	26	11	[3, 1]
51	42	3981	36	35	[63, 1]
8	7	1269	42	13	[9, 7]
25	17	783	47	9	[3, 1]
40	12	2518	13	8	[63, 1]
3	2	0	0	0	[0, 0]
44	47	4085	1	1	[63, 1]
51	7	2660	57	37	[3, 1]
51	37	1029	4	1	[3, 1]
4	22	129	32	1	[3, 1]
58	47	2123	27	14	[3, 1]
40	27	3139	30	23	[9, 7]
40	47	3088	61	46	[63, 1]
13	12	2281	61	34	[63, 1]
40	2	243	17	1	[3, 1]
38	37	3044	35	26	[3, 1]
0	2	3412	6	5	[9, 7]
68	22	1053	35	9	[3, 1]
4	12	1	1	0	[63, 1]
3	42	1813	61	27	[63, 1]
13	22	3607	42	37	[9, 7]
13	17	3712	32	29	[3, 1]
25	47	1372	3	1	[3, 1]
12	47	491	25	3	[63, 1]
12	27	2801	19	13	[9, 7]
4	37	2050	2	1	[3, 1]
30	37	653	44	7	[3, 1]
31	32	5	1	0	[63, 1]
25	32	3529	36	31	[63, 1]
13	27	3654	37	33	[63, 1]
4	32	651	44	7	[3, 1]
37	12	2314	23	13	[3, 1]
3	7	640	32	5	[3, 1]
13	32	3943	27	26	[3, 1]
4	42	2389	12	7	[63, 1]
12	42	2724	3	2	[3, 1]
3	37	2517	57	35	[3, 1]
23	27	2291	59	33	[3, 1]
12	2	3272	5	4	[3, 1]
60	7	2676	49	32	[63, 1]
25	2	1295	19	6	[9, 7]
4	17	2137	23	12	[3, 1]
25	42	2829	42	29	[9, 7]
55	7	1940	19	9	[9, 7]
55	42	785	47	9	[3, 1]
11	12	100	41	1	[3, 1]
12	22	685	6	1	[9, 7]
55	47	269	61	4	[63, 1]
19	17	1801	25	11	[63, 1]
7	47	2393	53	31	[3, 1]
3	27	555	59	8	[3, 1]
3	32	2176	32	17	[3, 1]
63	42	135	61	2	[63, 1]
12	37	837	44	9	[3, 1]
70	32	3369	62	51	[3, 1]
55	37	566	29	4	[3, 1]
44	12	1187	38	11	[3, 1]
65	2	1305	22	7	[3, 1]
55	17	2649	17	11	[3, 1]
36	37	1769	44	19	[3, 1]
26	7	509	8	1	[3, 1]
62	42	1554	29	11	[3, 1]
7	2	460	62	7	[3, 1]
18	27	864	19	4	[9, 7]
50	27	1680	39	16	[3, 1]
56	42	3942	53	51	[3, 1]
16	32	1728	45	19	[3, 1]
73	32	1404	35	12	[3, 1]
42	37	2938	46	33	[3, 1]
58	2	482	17	2	[3, 1]
10	7	3742	58	53	[3, 1]
52	12	947	13	3	[63, 1]
73	17	1422	49	17	[63, 1]
1	7	2731	3	2	[3, 1]
17	12	3094	45	34	[3, 1]
27	37	2422	22	13	[3, 1]
26	37	1038	63	16	[3, 1]
61	12	2319	53	30	[3, 1]
8	22	805	56	11	[3, 1]
30	32	2811	51	35	[3, 1]
74	37	167	49	2	[63, 1]
32	2	1805	59	26	[3, 1]
74	7	3187	9	7	[3, 1]
16	47	3978	35	34	[3, 1]
29	42	3377	57	47	[3, 1]
65	7	3838	16	15	[3, 1]
57	27	848	29	6	[3, 1]
21	32	3192	59	46	[3, 1]
18	37	2770	34	23	[3, 1]
18	22	256	16	1	[3, 1]
36	12	26	1	0	[63, 1]
47	37	3625	61	54	[63, 1]
69	27	1543	61	23	[63, 1]
21	2	1349	61	20	[63, 1]
73	12	3761	49	45	[63, 1]
9	2	3770	63	58	[3, 1]
63	17	1037	63	16	[3, 1]
6	32	2562	8	5	[3, 1]
73	37	1232	10	3	[3, 1]
73	22	1893	13	6	[63, 1]
5	12	1707	12	5	[63, 1]
39	17	43	63	1	[3, 1]
2	17	1345	61	20	[63, 1]
1	2	682	6	1	[9, 7]
15	2	362	34	3	[3, 1]
50	22	2335	58	33	[3, 1]
66	37	3853	17	16	[3, 1]
9	37	691	59	10	[3, 1]
52	32	70	59	1	[3, 1]
73	47	2153	59	31	[3, 1]
44	17	3129	55	42	[9, 7]
34	22	2544	29	18	[3, 1]
21	12	246	50	3	[3, 1]
65	17	3763	37	34	[63, 1]
38	2	470	61	7	[63, 1]
24	32	3732	45	41	[3, 1]
33	22	2224	35	19	[3, 1]
28	2	2879	37	26	[63, 1]
19	32	311	53	4	[3, 1]
49	32	2667	43	28	[9, 7]
34	47	3472	46	39	[3, 1]
35	17	2155	19	10	[9, 7]
67	2	1550	37	14	[63, 1]
73	42	2131	25	13	[63, 1]
11	2	2041	2	1	[3, 1]
65	22	3455	32	27	[3, 1]
68	17	4059	63	62	[3, 1]
37	2	3606	25	22	[63, 1]
52	27	2391	12	7	[63, 1]
69	7	3181	58	45	[3, 1]
1	42	747	11	2	[3, 1]
2	47	2560	8	5	[3, 1]
9	12	2478	38	23	[3, 1]
47	12	340	12	1	[63, 1]
69	22	2655	54	35	[9, 7]
65	32	3959	30	29	[9, 7]
34	37	3466	13	11	[63, 1]
43	32	1346	61	20	[63, 1]
66	17	2287	43	24	[9, 7]
58	17	1512	46	17	[3, 1]
11	27	2128	52	27	[3, 1]
38	7	3842	16	15	[3, 1]
8	42	2304	16	9	[3, 1]
0	37	2731	3	2	[3, 1]
53	2	846	63	13	[3, 1]
8	17	2145	21	11	[3, 1]
35	27	2099	41	21	[3, 1]
6	27	3435	31	26	[9, 7]
9	17	3360	39	32	[3, 1]
48	42	1645	5	2	[3, 1]
50	32	237	52	3	[3, 1]
17	22	2686	61	40	[63, 1]
47	32	1225	57	17	[3, 1]
21	7	3531	29	25	[3, 1]
1	27	2731	3	2	[3, 1]
47	2	1024	4	1	[3, 1]
14	22	3447	63	53	[3, 1]
45	47	110	37	1	[63, 1]
5	17	1537	8	3	[3, 1]
54	32	2832	55	38	[9, 7]
26	42	2811	51	35	[3, 1]
34	12	3152	13	10	[63, 1]
27	42	2036	2	1	[3, 1]
53	27	1817	9	4	[3, 1]
60	42	1409	32	11	[3, 1]
5	42	2120	56	29	[3, 1]
47	22	1220	47	14	[3, 1]
73	7	1082	53	14	[3, 1]
65	12	1380	62	21	[3, 1]
29	32	992	33	8	[3, 1]
33	12	2586	19	12	[9, 7]
74	27	3264	59	47	[3, 1]
34	17	3629	35	31	[3, 1]
47	17	3556	53	46	[3, 1]
6	37	3159	35	27	[3, 1]
23	37	117	35	1	[3, 1]
33	32	2085	55	28	[9, 7]
27	17	2074	63	32	[3, 1]
37	32	3053	55	41	[9, 7]
67	47	1008	61	15	[63, 1]
19	37	1805	59	26	[3, 1]
18	2	2124	27	14	[3, 1]
6	2	1195	24	7	[63, 1]
31	12	1832	38	17	[3, 1]
43	12	2345	7	4	[9, 7]
39	42	1918	47	22	[3, 1]
39	2	3444	44	37	[3, 1]
6	42	2050	2	1	[3, 1]
38	27	2924	7	5	[9, 7]
20	7	3222	61	48	[63, 1]
57	7	2748	61	41	[63, 1]
62	37	1393	50	17	[3, 1]
42	47	828	59	12	[3, 1]
33	7	263	31	2	[9, 7]
6	17	3712	32	29	[3, 1]
46	17	143	57	2	[3, 1]
14	27	1574	13	5	[63, 1]
14	32	2022	63	31	[3, 1]
6	22	1287	35	11	[3, 1]
18	47	3564	54	47	[9, 7]
34	42	2415	39	23	[3, 1]
8	2	987	54	13	[9, 7]
61	47	872	47	10	[3, 1]
21	17	1538	8	3	[3, 1]
47	47	1966	25	12	[63, 1]
17	47	1648	62	25	[3, 1]
22	7	3590	57	50	[3, 1]
34	2	276	59	4	[3, 1]
8	12	2124	27	14	[3, 1]
39	7	2720	3	2	[3, 1]
10	17	2469	63	38	[3, 1]
18	12	1156	39	11	[3, 1]
11	32	2180	62	33	[3, 1]
72	7	3386	52	43	[3, 1]
60	22	2600	52	33	[3, 1]
61	37	1990	35	17	[3, 1]
37	17	1402	38	13	[3, 1]
32	12	2360	59	34	[3, 1]
14	2	2551	61	38	[63, 1]
44	2	2094	45	23	[3, 1]
58	42	1792	16	7	[3, 1]
21	22	813	5	1	[3, 1]
74	17	2571	43	27	[9, 7]
21	27	1019	4	1	[3, 1]
59	32	1107	37	10	[63, 1]
11	42	3696	41	37	[3, 1]
1	32	683	6	1	[9, 7]
74	22	806	61	12	[63, 1]
67	12	3602	58	51	[3, 1]
62	2	2428	27	16	[3, 1]
36	17	232	53	3	[3, 1]
22	42	3365	28	23	[3, 1]
1	12	2176	32	17	[3, 1]
21	37	3182	9	7	[3, 1]
46	27	1455	45	16	[3, 1]
58	32	972	59	14	[3, 1]
69	47	2182	62	33	[3, 1]
74	32	2796	63	43	[3, 1]
75	27	345	59	5	[3, 1]
35	22	3218	14	11	[3, 1]
9	47	994	33	8	[3, 1]
42	22	2367	45	26	[3, 1]
74	47	2627	53	34	[3, 1]
39	12	3183	9	7	[3, 1]
8	32	2159	55	29	[9, 7]
18	32	1701	53	22	[3, 1]
18	42	2978	11	8	[3, 1]
70	2	1745	54	23	[9, 7]
8	47	628	13	2	[63, 1]
2	32	512	8	1	[3, 1]
19	2	274	15	1	[3, 1]
26	22	3875	37	35	[63, 1]
46	37	1989	35	17	[3, 1]
19	12	429	19	2	[9, 7]
70	37	930	22	5	[3, 1]
35	7	3315	21	17	[3, 1]
64	47	2573	43	27	[9, 7]
29	12	3826	61	57	[63, 1]
58	12	1975	56	27	[3, 1]
14	17	2718	62	41	[3, 1]
43	7	3402	59	49	[3, 1]
58	27	1185	38	11	[3, 1]
62	27	2573	43	27	[9, 7]
52	37	2045	2	1	[3, 1]
76	22	3560	61	53	[63, 1]
1	47	2859	53	37	[3, 1]
43	47	3502	62	53	[3, 1]
41	27	1259	13	4	[63, 1]
70	22	2507	49	30	[63, 1]
46	32	2345	7	4	[9, 7]
32	32	3193	59	46	[3, 1]
23	12	2304	16	9	[3, 1]
20	22	4073	1	1	[63, 1]
58	7	264	31	2	[9, 7]
22	47	3556	53	46	[3, 1]
14	42	673	61	10	[63, 1]
63	22	1458	59	21	[3, 1]
35	2	2655	54	35	[9, 7]
76	12	3309	26	21	[3, 1]
57	2	86	48	1	[63, 1]
39	47	240	17	1	[3, 1]
39	22	2360	59	34	[3, 1]
76	47	2570	51	32	[3, 1]
15	37	2473	53	32	[3, 1]
43	27	374	11	1	[3, 1]
67	32	1069	23	6	[3, 1]
30	2	87	47	1	[3, 1]
57	22	3672	29	26	[3, 1]
50	47	340	12	1	[63, 1]
52	2	3891	20	19	[3, 1]
27	2	2837	13	9	[63, 1]
17	2	3575	55	48	[9, 7]
67	7	3071	4	3	[3, 1]
60	27	2920	59	42	[3, 1]
24	37	2631	14	9	[3, 1]
44	32	1756	7	3	[9, 7]
29	2	1753	7	3	[9, 7]
28	37	3230	52	41	[3, 1]
2	7	2048	2	1	[3, 1]
38	42	982	25	6	[63, 1]
76	17	2144	21	11	[3, 1]
38	17	513	8	1	[3, 1]
15	32	3366	28	23	[3, 1]
50	12	3953	57	55	[3, 1]
54	27	1694	29	12	[3, 1]
23	22	1344	61	20	[63, 1]
67	42	3198	41	32	[3, 1]
19	22	1443	54	19	[9, 7]
38	22	746	11	2	[3, 1]
38	47	1760	7	3	[9, 7]
46	22	1736	59	25	[3, 1]
15	7	1704	12	5	[63, 1]
67	22	3277	5	4	[3, 1]
5	37	3414	6	5	[9, 7]
32	27	2040	2	1	[3, 1]
36	2	2242	53	29	[3, 1]
7	7	689	59	10	[3, 1]
14	47	2274	9	5	[3, 1]
67	37	938	48	11	[63, 1]
44	37	774	37	7	[63, 1]
10	22	3221	61	48	[63, 1]
32	47	3695	51	46	[3, 1]
14	7	3713	32	29	[3, 1]
63	32	1844	20	9	[3, 1]
75	42	1066	50	13	[3, 1]
60	32	3406	59	49	[3, 1]
15	42	3699	31	28	[9, 7]
35	47	2966	29	21	[3, 1]
16	22	1627	63	25	[3, 1]
35	32	1958	23	11	[3, 1]
60	37	3792	27	25	[3, 1]
5	27	651	44	7	[3, 1]
2	37	3413	6	5	[9, 7]
57	37	1013	61	15	[63, 1]
7	22	9	1	0	[63, 1]
41	42	90	46	1	[3, 1]
61	42	3682	59	53	[3, 1]
75	7	3306	57	46	[3, 1]
50	17	1934	36	17	[63, 1]
5	47	554	37	5	[63, 1]
11	22	3626	61	54	[63, 1]
49	7	431	19	2	[9, 7]
23	2	4007	46	45	[3, 1]
0	7	682	6	1	[9, 7]
69	42	3626	61	54	[63, 1]
29	17	500	41	5	[3, 1]
62	7	3587	8	7	[3, 1]
35	42	3324	53	43	[3, 1]
46	47	1571	60	23	[63, 1]
52	17	4058	63	62	[3, 1]
7	27	2731	3	2	[3, 1]
10	32	2712	62	41	[3, 1]
56	32	1539	8	3	[3, 1]
70	47	558	22	3	[3, 1]
60	47	3494	34	29	[3, 1]
60	17	2361	59	34	[3, 1]
11	47	3124	59	45	[3, 1]
26	47	2057	2	1	[3, 1]
62	32	1777	53	23	[3, 1]
11	37	4091	1	1	[63, 1]
9	27	2082	61	31	[63, 1]
29	47	2317	53	30	[3, 1]
44	7	2394	53	31	[3, 1]
27	27	3485	47	40	[3, 1]
70	17	3596	41	36	[3, 1]
76	7	3235	19	15	[9, 7]
29	37	2481	33	20	[3, 1]
11	7	3394	35	29	[3, 1]
70	27	97	42	1	[9, 7]
19	7	231	53	3	[3, 1]
22	12	327	25	2	[63, 1]
19	42	1963	48	23	[63, 1]
30	12	3721	11	10	[3, 1]
59	12	3872	55	52	[9, 7]
27	7	2719	62	41	[3, 1]
10	2	2725	3	2	[3, 1]
61	17	141	29	1	[3, 1]
22	2	3893	61	58	[63, 1]
59	42	3028	23	17	[3, 1]
52	42	3983	36	35	[63, 1]
46	2	1088	49	13	[63, 1]
46	7	1635	5	2	[3, 1]
61	22	2804	19	13	[9, 7]
61	7	3410	6	5	[9, 7]
50	7	3521	57	49	[3, 1]
52	22	1596	59	23	[3, 1]
70	42	2882	27	19	[3, 1]
27	12	727	62	11	[3, 1]
68	2	1305	22	7	[3, 1]
44	42	3505	62	53	[3, 1]
23	42	2028	63	31	[3, 1]
5	22	1069	23	6	[3, 1]
75	47	625	59	9	[3, 1]
61	2	2038	2	1	[3, 1]
75	37	3782	13	12	[63, 1]
57	47	1559	21	8	[3, 1]
57	42	4050	63	62	[3, 1]
41	12	3482	20	17	[3, 1]
20	2	1002	45	11	[3, 1]
37	47	2236	11	6	[3, 1]
30	17	303	27	2	[3, 1]
30	42	1445	17	6	[3, 1]
5	7	3397	41	34	[3, 1]
22	22	2847	59	41	[3, 1]
75	12	3176	49	38	[63, 1]
33	2	313	13	1	[63, 1]
72	22	1405	35	12	[3, 1]
49	37	341	12	1	[63, 1]
53	12	249	33	2	[3, 1]
60	2	1077	19	5	[9, 7]
69	37	2516	57	35	[3, 1]
53	37	1375	3	1	[3, 1]
42	12	609	47	7	[3, 1]
62	12	266	46	3	[3, 1]
2	27	3771	63	58	[3, 1]
54	22	1026	4	1	[3, 1]
7	37	2566	59	37	[3, 1]
45	42	29	1	0	[63, 1]
53	32	2231	11	6	[3, 1]
71	12	2153	59	31	[3, 1]
52	47	779	21	4	[3, 1]
75	2	2032	2	1	[3, 1]
20	37	2656	37	24	[63, 1]
69	32	4050	63	62	[3, 1]
10	12	3889	59	56	[3, 1]
45	2	1380	62	21	[3, 1]
33	37	2029	63	31	[3, 1]
45	27	3108	29	22	[3, 1]
41	32	2449	62	37	[3, 1]
5	2	3175	40	31	[3, 1]
31	27	3277	5	4	[3, 1]
28	7	2628	53	34	[3, 1]
31	22	3184	9	7	[3, 1]
22	32	9	1	0	[63, 1]
42	17	751	60	11	[63, 1]
36	7	610	47	7	[3, 1]
62	17	2575	35	22	[3, 1]
69	2	3930	49	47	[63, 1]
9	42	490	25	3	[63, 1]
31	17	30	1	0	[63, 1]
44	27	2202	54	29	[9, 7]
45	17	3199	32	25	[3, 1]
10	47	3338	27	22	[3, 1]
42	2	790	57	11	[3, 1]
27	47	2654	54	35	[9, 7]
56	47	1073	42	11	[9, 7]
63	47	453	9	1	[3, 1]
49	22	1593	18	7	[9, 7]
30	47	802	46	9	[3, 1]
22	37	1969	52	25	[3, 1]
10	42	3686	10	9	[3, 1]
62	47	3451	19	16	[9, 7]
33	47	590	62	9	[3, 1]
59	2	2664	20	13	[3, 1]
20	42	3785	53	49	[3, 1]
71	17	3746	35	32	[3, 1]
33	42	135	61	2	[63, 1]
16	12	3039	31	23	[9, 7]
9	32	1585	31	12	[9, 7]
7	12	1696	29	12	[3, 1]
16	37	3309	26	21	[3, 1]
15	47	3361	39	32	[3, 1]
37	7	807	61	12	[63, 1]
45	7	144	57	2	[3, 1]
63	7	3578	63	55	[3, 1]
7	32	520	63	8	[3, 1]
30	7	2406	63	37	[3, 1]
50	42	2879	37	26	[63, 1]
32	42	364	45	4	[3, 1]
0	32	2730	3	2	[3, 1]
76	42	1559	21	8	[3, 1]
63	37	3919	23	22	[3, 1]
36	27	1644	5	2	[3, 1]
50	2	2662	20	13	[3, 1]
29	27	3053	55	41	[9, 7]
17	17	766	16	3	[3, 1]
0	42	3413	6	5	[9, 7]
75	17	620	33	5	[3, 1]
76	2	152	27	1	[3, 1]
66	27	4017	52	51	[3, 1]
0	47	2048	2	1	[3, 1]
17	7	3887	59	56	[3, 1]
30	22	1552	29	11	[3, 1]
42	27	382	43	4	[9, 7]
26	27	2890	17	12	[3, 1]
29	7	1736	59	25	[3, 1]
16	42	143	57	2	[3, 1]
56	12	801	46	9	[3, 1]
54	42	1011	61	15	[63, 1]
16	7	2793	22	15	[3, 1]
59	27	3835	47	44	[3, 1]
26	32	1053	35	9	[3, 1]
56	17	3887	59	56	[3, 1]
7	17	2735	3	2	[3, 1]
20	47	425	29	3	[3, 1]
20	17	2583	46	29	[3, 1]
23	32	3902	21	20	[3, 1]
26	2	4050	63	62	[3, 1]
26	12	1542	61	23	[63, 1]
59	47	3083	61	46	[63, 1]
2	2	0	0	0	[0, 0]
63	12	296	55	4	[9, 7]
76	32	1498	41	15	[3, 1]
20	27	645	19	3	[9, 7]
2	22	3412	6	5	[9, 7]
72	42	870	33	7	[3, 1]
37	42	2378	31	18	[9, 7]
59	37	730	28	5	[3, 1]
36	42	3687	10	9	[3, 1]
15	17	2098	41	21	[3, 1]
16	27	316	13	1	[63, 1]
66	42	1204	17	5	[3, 1]
36	32	3241	24	19	[63, 1]
17	32	1674	22	9	[3, 1]
36	22	3743	58	53	[3, 1]
23	7	3393	35	29	[3, 1]
59	7	360	57	5	[3, 1]
37	22	588	7	1	[9, 7]
45	12	4018	53	52	[3, 1]
48	17	160	51	2	[3, 1]
43	22	2135	48	25	[63, 1]
37	37	2065	63	32	[3, 1]
72	12	1090	15	4	[3, 1]
31	2	967	55	13	[9, 7]
56	2	3668	48	43	[63, 1]
71	7	2885	44	31	[3, 1]
45	37	2783	53	36	[3, 1]
42	42	1645	5	2	[3, 1]
56	7	1903	28	13	[3, 1]
56	22	2290	59	33	[3, 1]
0	27	3413	6	5	[9, 7]
41	37	3903	21	20	[3, 1]
43	17	2618	61	39	[63, 1]
43	2	947	13	3	[63, 1]
32	22	3673	29	26	[3, 1]
42	32	2393	53	31	[3, 1]
32	17	3681	59	53	[3, 1]
32	37	1205	17	5	[3, 1]
56	37	145	57	2	[3, 1]
28	32	3968	32	31	[3, 1]
16	17	2305	16	9	[3, 1]
48	2	1762	58	25	[3, 1]
64	27	2129	25	13	[63, 1]
66	22	2647	48	31	[63, 1]
17	37	3909	22	21	[3, 1]
17	42	3818	59	55	[3, 1]
68	37	746	11	2	[3, 1]
48	27	1938	55	26	[9, 7]
28	47	2983	59	43	[3, 1]
71	37	430	19	2	[9, 7]
72	37	3833	31	29	[9, 7]
28	27	679	6	1	[9, 7]
0	22	1362	3	1	[3, 1]
71	47	123	33	1	[3, 1]
41	47	3451	19	16	[9, 7]
31	42	2241	53	29	[3, 1]
53	47	739	61	11	[63, 1]
41	22	788	26	5	[3, 1]
0	17	1364	3	1	[3, 1]
71	32	2814	16	11	[3, 1]
28	17	3850	50	47	[3, 1]
15	27	651	44	7	[3, 1]
41	7	1902	28	13	[3, 1]
15	12	1413	29	10	[3, 1]
31	7	1077	19	5	[9, 7]
53	42	1132	47	13	[3, 1]
66	12	3158	48	37	[63, 1]
64	7	3764	37	34	[63, 1]
71	27	2765	40	27	[3, 1]
54	47	777	58	11	[3, 1]
41	17	382	43	4	[9, 7]
28	12	418	49	5	[63, 1]
66	47	1789	55	24	[9, 7]
54	7	148	55	2	[9, 7]
72	47	3842	16	15	[3, 1]
48	37	2845	36	25	[63, 1]
49	12	1374	3	1	[3, 1]
49	17	155	53	2	[3, 1]
68	42	1299	41	13	[3, 1]
54	17	58	63	1	[3, 1]
49	42	739	61	11	[63, 1]
54	2	3301	36	29	[63, 1]
71	42	2829	42	29	[9, 7]
66	7	2735	3	2	[3, 1]
66	2	3161	57	44	[3, 1]
71	22	3068	4	3	[3, 1]
64	37	1805	59	26	[3, 1]
49	47	766	16	3	[3, 1]
53	7	211	58	3	[3, 1]
72	27	68	60	1	[63, 1]
24	12	2895	58	41	[3, 1]
53	17	1663	32	13	[3, 1]
24	27	2595	30	19	[9, 7]
72	32	2172	49	26	[63, 1]
24	2	4046	63	62	[3, 1]
64	12	3109	54	41	[9, 7]
24	47	425	29	3	[3, 1]
24	22	2610	58	37	[3, 1]
64	17	1748	61	26	[63, 1]
48	12	1640	5	2	[3, 1]
68	47	1249	59	18	[3, 1]
68	7	2302	16	9	[3, 1]
68	32	809	61	12	[63, 1]
48	7	1464	14	5	[3, 1]
48	32	3342	38	31	[3, 1]
24	17	2844	36	25	[63, 1]
68	12	2422	22	13	[3, 1]
48	47	2955	61	44	[63, 1]
68	27	1682	56	23	[3, 1]
24	42	4035	63	62	[3, 1]
24	7	42	63	1	[3, 1]
64	32	523	47	6	[3, 1]
40	38	913	9	2	[3, 1]
64	2	1118	11	3	[3, 1]
77	28	394	52	5	[3, 1]
64	22	2925	7	5	[9, 7]
3	48	2316	23	13	[3, 1]
51	3	2737	3	2	[3, 1]
25	38	853	24	5	[63, 1]
73	3	3356	61	50	[63, 1]
55	28	1458	59	21	[3, 1]
60	13	3861	35	33	[3, 1]
13	3	2273	9	5	[3, 1]
21	43	2736	3	2	[3, 1]
40	23	1032	4	1	[3, 1]
4	8	687	6	1	[9, 7]
12	8	3649	55	49	[9, 7]
77	3	2683	29	19	[3, 1]
3	13	1391	53	18	[3, 1]
8	28	2517	57	35	[3, 1]
65	28	1411	61	21	[63, 1]
47	8	971	38	9	[3, 1]
38	33	715	63	11	[3, 1]
6	48	3222	61	48	[63, 1]
1	38	2731	3	2	[3, 1]
58	23	521	55	7	[9, 7]
75	23	405	61	6	[63, 1]
74	43	1256	62	19	[3, 1]
